movie_id,title,tags
49051,The Hobbit: An Unexpected Journey,{Ian McKellen. Martin Freeman. Richard Armitage. Andy Serkis. Cate Blanchett. Christopher Lee. Peter Jackson. Adventure. Fantasy. Action. riddle. elves. dwarves. orcs. middle-earth (tolkien). hobbit. mountains. wizard. journey. ring. goblin. courage. giant. tunnel. underground lake. buried treasure. climbing a tree. invisibility. ancient. gnomes}
9799,The Fast and the Furious,{Paul Walker. Vin Diesel. Michelle Rodriguez. Jordana Brewster. Rick Yune. Chad Lindberg. Rob Cohen. Action. Crime. Thriller. street gang. car race. undercover. auto-tuning. los angeles. car. automobile racing. aftercreditsstinger. duringcreditsstinger}
4922,The Curious Case of Benjamin Button,{Cate Blanchett. Brad Pitt. Tilda Swinton. Julia Ormond. Elle Fanning. Madisen Beaty. David Fincher. Fantasy. Drama. Thriller. Mystery. Romance. diary. navy. funeral. tea. travel. hospital}
49538,X-Men: First Class,{James McAvoy. Michael Fassbender. Jennifer Lawrence. Kevin Bacon. Rose Byrne. Nicholas Hoult. Matthew Vaughn. Action. Science Fiction. Adventure. cia. mutant. mine. marvel comic. superhero. based on comic book. superhuman. historical fiction. nuclear war. cuban missile crisis. world war iii. 1960s}
131634,The Hunger Games: Mockingjay - Part 2,{Jennifer Lawrence. Josh Hutcherson. Liam Hemsworth. Woody Harrelson. Elizabeth Banks. Julianne Moore. Francis Lawrence. Action. Adventure. Science Fiction. revolution. strong woman. dystopia. game of death. 3d. based on young adult novel}
27022,The Sorcerers Apprentice,{Nicolas Cage. Jay Baruchel. Monica Bellucci. Alfred Molina. Teresa Palmer. Ethan Peck. Jon Turteltaub. Fantasy. Adventure. Action. Comedy. Drama. witch. fire. wolf. fountain. magic. book. castle. water. apprentice. training. merlin. love. mission. sorcerer. dragon. aftercreditsstinger. apprendista. morgana}
503,Poseidon,{Kurt Russell. Richard Dreyfuss. Josh Lucas. Jacinda Barrett. Emmy Rossum. Mike Vogel. Wolfgang Petersen. Adventure. Action. Drama. Thriller. new years eve. fire. drowning. cataclysm. loss of father. atlantic ocean. ball. self-abandonment. shipwreck. giant wave. blackout. ship. daughter. single. escape. capsized ship}
241259,Alice Through the Looking Glass,{Johnny Depp. Mia Wasikowska. Anne Hathaway. Helena Bonham Carter. Alan Rickman. Michael Sheen. James Bobin. Fantasy. based on novel. clock. queen. sequel. alice in wonderland. dark fantasy. mad hatter. 3d}
810,Shrek the Third,{Mike Myers. Eddie Murphy. Cameron Diaz. Julie Andrews. Antonio Banderas. John Cleese. Chris Miller. Raman Hui. Fantasy. Adventure. Animation. Comedy. Family. ambush. sadness. stage. liberation of prisoners. island. traitor. shipwreck. prince. ship. donkey. kingdom. theatre play. transformation. conciliation. tricks. heir to the throne. assault. boarding school. coup detat. teacher. best friend. dragon. cowardliness. pregnancy. capture. duringcreditsstinger}
68735,Warcraft,{Paula Patton. Travis Fimmel. Ben Foster. Robert Kazinsky. Dominic Cooper. Toby Kebbell. Duncan Jones. Action. Adventure. Fantasy. video game. elves. orcs. magic. chase. based on comic book. sorcerer. fictional war. based on video game. wizard. fictional language. muscles. orc. sword and sorcery}
87101,Terminator Genisys,{Arnold Schwarzenegger. Jason Clarke. Emilia Clarke. Jai Courtney. J.K. Simmons. Dayo Okeniyi. Alan Taylor. Science Fiction. Action. Thriller. Adventure. saving the world. artificial intelligence. cyborg. killer robot. future. time travel. dystopia. sequel. fiction. duringcreditsstinger. 3d}
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,{Skandar Keynes. Georgie Henley. Simon Pegg. Gary Sweet. Arthur Angel. Tilda Swinton. Michael Apted. Adventure. Family. Fantasy. based on novel. magic. good vs evil. king. narnia. fantasy world. knife held to throat. snowing. quest}
676,Pearl Harbor,{Ben Affleck. Josh Hartnett. Kate Beckinsale. Cuba Gooding Jr.. Jon Voight. Alec Baldwin. Michael Bay. History. Romance. War. nurse. patriotism. hawaii. world war ii. pilot. pearl harbor. u.s. air force. airplane. war. army. love. pin-up}
1858,Transformers,{Shia LaBeouf. Josh Duhamel. Megan Fox. Rachael Taylor. Tyrese Gibson. Jon Voight. Michael Bay. Adventure. Science Fiction. Action. destroy. transformation. alien. based on toy. transformers. robot. duringcreditsstinger. teenage hero}
1966,Alexander,{Colin Farrell. Angelina Jolie. Val Kilmer. Jared Leto. Jonathan Rhys Meyers. Anthony Hopkins. Oliver Stone. War. History. Action. Adventure. Drama. Romance. aristotle. egypt. greece. persia. elephant. campaign. alexander the great. homosexuality. gay relationship. ancient world}
675,Harry Potter and the Order of the Phoenix,{Daniel Radcliffe. Rupert Grint. Emma Watson. Michael Gambon. Ralph Fiennes. Tom Felton. David Yates. Adventure. Fantasy. Family. Mystery. prophecy. witch. loss of lover. magic. cutting the cord. child hero. dying and death. broom. sorcerers apprentice. school of witchcraft. black magic. death of a friend. sorcery. occultism}
674,Harry Potter and the Goblet of Fire,{Daniel Radcliffe. Rupert Grint. Emma Watson. Ralph Fiennes. Michael Gambon. Alan Rickman. Mike Newell. Adventure. Fantasy. Family. magic. dying and death. broom. sorcerers apprentice. school of witchcraft. chosen one. black magic. boarding school. vision. tournament. teenager. wizard. teenage hero. based on young adult novel}
8960,Hancock,{Will Smith. Charlize Theron. Jason Bateman. Jae Head. Eddie Marsan. David Mattey. Peter Berg. Fantasy. Action. flying. alcohol. love of ones life. forbidden love. lovers. affection. advertising expert. alcoholism. invulnerability. superhero. pokies. duringcreditsstinger}
6479,I Am Legend,{Will Smith. Alice Braga. Charlie Tahan. Salli Richardson-Whitfield. Willow Smith. Emma Thompson. Francis Lawrence. Drama. Horror. Action. Thriller. Science Fiction. saving the world. lost civilisation. post-apocalyptic. dystopia. matter of life and death. alone. helplessness. virus. pandemic}
118,Charlie and the Chocolate Factory,{Johnny Depp. Freddie Highmore. David Kelly. AnnaSophia Robb. Julia Winter. Jordan Fry. Tim Burton. Adventure. Comedy. Family. Fantasy. london england. father son relationship. chocolate. factory worker. based on novel. parents kids relationship. candy. overweight child. grandfather grandson relationship. teacher}
2062,Ratatouille,{Patton Oswalt. Ian Holm. Lou Romano. Brian Dennehy. Peter Sohn. Peter OToole. Jan Pinkava. Brad Bird. Animation. Comedy. Family. Fantasy. paris. brother brother relationship. expensive restaurant. river. cook. mouse. confidence. roof. window. leaving ones family. work. restaurant critic. kitchen. spice. court. cookbook. family. chef. rat}
272,Batman Begins,{Christian Bale. Michael Caine. Liam Neeson. Katie Holmes. Gary Oldman. Cillian Murphy. Christopher Nolan. Action. Crime. Drama. himalaya. martial arts. dc comics. crime fighter. secret identity. undercover. hero. loss of father. society. gotham city. vigilante. superhero. based on comic book. rivalry. tragic hero. ninja. good vs evil. crime. super powers. haunted by the past. evil doctor. escapade. master villain. fighting crime. unfulfillment. love and romance. unfulfilled love}
10527,Madagascar: Escape 2 Africa,{Ben Stiller. Jada Pinkett Smith. David Schwimmer. Chris Rock. Cedric the Entertainer. Andy Richter. Eric Darnell. Tom McGrath. Family. Animation. africa. jealousy. dance. hunger. lion. zoo. hippopotamus. chimp. penguin. volcano. madagascar. airplane. zebra. sequel. shark. imax. duringcreditsstinger}
18360,Night at the Museum: Battle of the Smithsonian,{Ben Stiller. Amy Adams. Owen Wilson. Hank Azaria. Robin Williams. Christopher Guest. Shawn Levy. Adventure. Fantasy. Action. Comedy. Family. museum. theodore roosevelt. duringcreditsstinger. amelia earhart. smithsonian}
2080,X-Men Origins: Wolverine,{Hugh Jackman. Liev Schreiber. Danny Huston. Lynn Collins. Ryan Reynolds. Will.i.am. Gavin Hood. Adventure. Action. Thriller. Science Fiction. corruption. mutant. boxer. army. marvel comic. superhero. aftercreditsstinger. duringcreditsstinger}
605,The Matrix Revolutions,{Keanu Reeves. Laurence Fishburne. Carrie-Anne Moss. Hugo Weaving. Mary Alice. Helmut Bakaitis. Lilly Wachowski. Lana Wachowski. Adventure. Action. Thriller. Science Fiction. saving the world. artificial intelligence. man vs machine. flying. philosophy. fortune teller. kung fu. underground world. killer robot. temple. subway. dream. sun. hero. fight. sunlight. computer virus. key. future. precognition. super computer. machine town. ying yang. dying and death. virtual reality. dystopia. computer. faith. world religion. truth. rescue. mission. cyberpunk. woman director. yin yang. gnosticism}
109445,Frozen,{Kristen Bell. Idina Menzel. Jonathan Groff. Josh Gad. Santino Fontana. Alan Tudyk. Chris Buck. Jennifer Lee. Animation. Adventure. Family. queen. musical. princess. betrayal. snowman. animation. reindeer. curse. snow. troll. mountain climber. aftercreditsstinger. woman director. 3d}
604,The Matrix Reloaded,{Keanu Reeves. Carrie-Anne Moss. Laurence Fishburne. Hugo Weaving. Helmut Bakaitis. Steve Bastoni. Lilly Wachowski. Lana Wachowski. Adventure. Action. Thriller. Science Fiction. saving the world. artificial intelligence. man vs machine. martial arts. kung fu. underground world. dream. hero. fight. computer virus. key. future. plato. precognition. rave. dying and death. virtual reality. dystopia. computer. faith. world religion. truth. mission. cyberpunk. woman director. gnosticism}
76338,Thor: The Dark World,{Chris Hemsworth. Natalie Portman. Tom Hiddleston. Anthony Hopkins. Christopher Eccleston. Jaimie Alexander. Alan Taylor. Action. Adventure. Fantasy. marvel comic. superhero. based on comic book. hostile takeover. norse mythology. aftercreditsstinger. duringcreditsstinger. marvel cinematic universe. 3d. asgard}
76341,Mad Max: Fury Road,{Tom Hardy. Charlize Theron. Nicholas Hoult. Hugh Keays-Byrne. Josh Helman. Nathan Jones. George Miller. Action. Adventure. Science Fiction. Thriller. future. chase. post-apocalyptic. dystopia. australia. rescue. survival. on the run. convoy. peak oil. dark future}
13448,Angels & Demons,{Tom Hanks. Ewan McGregor. Ayelet Zurer. Stellan Skarsgård. Pierfrancesco Favino. Armin Mueller-Stahl. Ron Howard. Thriller. Mystery. rome. vatican. based on novel. symbolism. christian. illuminati. quantum mechanics. prequel. anti matter. conspiracy. investigator. catholicism. cern}
10195,Thor,{Chris Hemsworth. Natalie Portman. Tom Hiddleston. Anthony Hopkins. Stellan Skarsgård. Kat Dennings. Kenneth Branagh. Adventure. Fantasy. Action. new mexico. banishment. shield. marvel comic. hammer. superhero. based on comic book. redemption. norse mythology. aftercreditsstinger. marvel cinematic universe. 3d. asgard. odin. heimdall}
13053,Bolt,{John Travolta. Miley Cyrus. Susie Essman. Mark Walton. Malcolm McDowell. James Lipton. Chris Williams. Byron Howard. Animation. Family. Adventure. Comedy. hamster. kids and family. animal. cat vs dog. duringcreditsstinger. dog cat friendship. animal lead. girl dog relationship}
19585,G-Force,{Sam Rockwell. Penélope Cruz. Tracy Morgan. Jon Favreau. Steve Buscemi. Nicolas Cage. Hoyt Yeatman. Fantasy. Action. Adventure. Family. Comedy. dyr. duringcreditsstinger}
57165,Wrath of the Titans,{Sam Worthington. Liam Neeson. Ralph Fiennes. Edgar Ramírez. Toby Kebbell. Rosamund Pike. Jonathan Liebesman. Adventure. underworld. hades. mythology. greek mythology. zeus. perseus. gods. ancient greece. based on greek myth. ares. 3d}
62213,Dark Shadows,{Johnny Depp. Michelle Pfeiffer. Helena Bonham Carter. Jackie Earle Haley. Jonny Lee Miller. Eva Green. Tim Burton. Comedy. Fantasy. witch. imprisonment. vampire. curse. fish out of water. chains. gothic. madness. old house. lost love. angry mob. 18th century. ghost. hidden room. old mansion}
177677,Mission: Impossible - Rogue Nation,{Tom Cruise. Rebecca Ferguson. Simon Pegg. Jeremy Renner. Ving Rhames. Sean Harris. Christopher McQuarrie. Action. Adventure. Thriller. london england. spy. austria. villain. sequel. mission. conspiracy. vienna opera. vienna}
7978,The Wolfman,{Benicio del Toro. Anthony Hopkins. Emily Blunt. Hugo Weaving. Cristina Contes. David Sterne. Joe Johnston. Drama. Horror. Thriller. father son relationship. victorian england. remake. rural setting. werewolf}
5559,Bee Movie,{Jerry Seinfeld. Renée Zellweger. Jim Cummings. Matthew Broderick. Patrick Warburton. John Goodman. Steve Hickner. Simon J. Smith. Family. Animation. Adventure. Comedy. factory worker. tennis. flower. florist. flower shop. pilot. college. airplane. beehive. court. aftercreditsstinger}
49444,Kung Fu Panda 2,{Jack Black. Angelina Jolie. Dustin Hoffman. Gary Oldman. Jackie Chan. Lucy Liu. Jennifer Yuh Nelson. Animation. Family. martial arts. hope. fleet. panda. mission. woman director}
10196,The Last Airbender,{Noah Ringer. Nicola Peltz. Jackson Rathbone. Dev Patel. Shaun Toub. Aasif Mandvi. M. Night Shyamalan. Action. Adventure. Family. Fantasy. fire. ice. war ship. prince. kingdom. water. village. arrest. remake. attack. avatar. air. spirit. world. domination. cheering}
956,Mission: Impossible III,{Tom Cruise. Philip Seymour Hoffman. Ving Rhames. Billy Crudup. Jonathan Rhys Meyers. Michelle Monaghan. J.J. Abrams. Adventure. Action. Thriller. berlin. cia. vatican. white house. secret identity. secret. explosive. mobile phone. map. traitor. mask. honeymoon. shanghai. pretended murder. secret mission. letter. funeral. covered investigation. to shoot dead. secret agent. video. stamp. hard drive. e-mail. decipherment. suitcase. computer. revenge. murder. mission. hospital. duel. disguise. celebration. good and bad. research laboratory. blast}
117251,White House Down,{Channing Tatum. Jamie Foxx. Joey King. Maggie Gyllenhaal. Richard Jenkins. James Woods. Roland Emmerich. Action. Drama. Thriller. usa president. conspiracy. secret service. the white house}
50321,Mars Needs Moms,{Seth Green. Joan Cusack. Dan Fogler. Breckin Meyer. Elisabeth Harnois. Tom Everett Scott. Simon Wells. Adventure. Animation. Family. boy. alien. rescue. martian. alien abduction. alien invasion. based on childrens book. duringcreditsstinger}
11619,Flushed Away,{Hugh Jackman. Kate Winslet. Ian McKellen. Jean Reno. Bill Nighy. Andy Serkis. David Bowers. Sam Fell. Adventure. Animation. Comedy. Family. london england. underworld. return. ship. frog. girlfriend. rubin}
266647,Pan,{Levi Miller. Garrett Hedlund. Hugh Jackman. Rooney Mara. Amanda Seyfried. Nonso Anozie. Joe Wright. Adventure. Family. Fantasy. flying. magic. fairy tale. peter pan. mermaid. pirate. fantasy world}
82703,Mr. Peabody & Sherman,{Ty Burrell. Max Charles. Ariel Winter. Allison Janney. Ellie Kemper. Stephen Colbert. Rob Minkoff. Animation. Adventure. Family. father son relationship. egypt. intelligence. adoption. time travel. boy. child prodigy. friendship. growing up. children. talking animal. talking dog. dog. first love. ancient egypt. time traveler. duringcreditsstinger. new school. george washington. gags. trouble. time paradox. prodigy}
652,Troy,{Brad Pitt. Orlando Bloom. Eric Bana. Brian Cox. Sean Bean. Brendan Gleeson. Wolfgang Petersen. Adventure. Drama. War. brother brother relationship. adultery. mythology. beauty. trojan war. bravery. wall. fraud. hostility. epic. sword fight. battlefield. ancient world. pyre. ancient greece. trojan horse. trojan. bronze age. sparta greece. helen of troy. homers iliad}
80321,Madagascar 3: Europes Most Wanted,{Ben Stiller. Sacha Baron Cohen. David Schwimmer. Frances McDormand. Chris Rock. Jada Pinkett Smith. Conrad Vernon. Eric Darnell. Tom McGrath. Animation. Family. madagascar. 3d}
36669,Die Another Day,{Pierce Brosnan. Halle Berry. Rosamund Pike. Rick Yune. Toby Stephens. John Cleese. Lee Tamahori. Adventure. Action. Thriller. laser. british secret service. secret service agent. space based weapon}
43074,Ghostbusters,{Melissa McCarthy. Kristen Wiig. Kate McKinnon. Leslie Jones. Chris Hemsworth. Neil Casey. Paul Feig. Action. Fantasy. Comedy. female friendship. ghost hunting. reboot. ghost}
95,Armageddon,{Bruce Willis. Billy Bob Thornton. Ben Affleck. Liv Tyler. Will Patton. Steve Buscemi. Michael Bay. Action. Thriller. Science Fiction. Adventure. saving the world. paris. moon. cataclysm. asteroid. self sacrifice. nasa. space marine. loss of father. daughter. space. wedding. astronaut. eiffel tower paris. duringcreditsstinger. disaster movie. space centre}
